statNm,zscode,kind,kindDetail,parkingFree,limitYn,limitDetail,chgerType,useTime,lat,lng,count
송당리사무소,50110,A0,A004,Y,N,,06,주중/주말 : 24시간,33.471628,126.77915,1
애월119센터,50110,A0,A004,Y,N,,06,주중/주말 : 24시간,33.466829,126.348878,2
유리의성,50110,D0,D002,Y,N,,06,주중/주말 : 24시간,33.31507,126.273427,3
유리의성,50110,D0,D002,Y,N,,04,주중/주말 : 24시간,33.31507,126.273427,3
유수암,50110,A0,A004,Y,N,,06,주중/주말 : 24시간,33.423829,126.407974,2
유수암,50110,A0,A004,Y,N,,04,주중/주말 : 24시간,33.423829,126.407974,2
제주 동부보건소,50110,A0,A003,Y,N,,06,주중/주말 : 24시간,33.554663,126.751331,2
조천119센터,50110,A0,A004,Y,N,,06,주중/주말 : 24시간,33.541344,126.64686,1
한라산국립공원 관음사탐방안내소,50110,D0,D006,Y,N,,06,주중/주말 : 24시간,33.422222,126.55028,1
한라산국립공원 어리목탐방안내소,50110,D0,D006,Y,N,,06,주중/주말 : 24시간,33.392437,126.494598,2
해양경비안전센터 고산출장소,50110,A0,A004,Y,N,,06,주중/주말 : 24시간,33.308393,126.164154,1
가시리 조랑말체험공원,50130,D0,D002,Y,N,,06,주중/주말 : 24시간,33.376661,126.744774,1
강창학경기장,50130,J0,J007,Y,N,,06,주중/주말 : 24시간,33.259867,126.50178,3
남원 의례회관 주차장,50130,B0,B004,Y,N,,06,주중/주말 : 24시간,33.294428,126.711368,2
대천동주민센터,50130,A0,A003,Y,N,,06,주중/주말 : 24시간,33.251056,126.477564,1
동부소방서,50130,A0,A004,Y,N,,06,주중/주말 : 24시간,33.460444,126.910027,2
서귀포해양경비안전서,50130,A0,A004,Y,N,,06,주중/주말 : 24시간,33.251271,126.513811,2
성산하수처리장,50130,A0,A004,Y,N,,06,주중/주말 : 24시간,33.452052,126.918956,1
안덕119센터,50130,A0,A004,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,주중/주말 : 24시간,33.268306,126.260725,2
안덕계곡 주차장,50130,B0,B004,Y,N,,06,주중/주말 : 24시간,33.257836,126.353287,2
안덕생활체육관,50130,A0,A003,Y,N,,06,주중/주말 : 24시간,33.256075,126.328364,2
영실매표소,50130,D0,D006,Y,N,,06,주중/주말 : 24시간,33.370049,126.555628,1
영어교육도시119센터,50130,A0,A004,Y,N,,06,주중/주말 : 24시간,33.282212,126.272676,2
예래동주민센터,50130,A0,A003,Y,N,,06,주중/주말 : 24시간,33.254524,126.397962,1
용머리해안,50130,D0,D007,Y,N,,06,주중/주말 : 24시간,33.2339822,126.311100,2
제주국제평화센터,50130,A0,A004,Y,N,,06,주중/주말 : 24시간,33.244668,126.421889,2
청소년 문화의 집,50130,A0,A004,Y,N,,06,주중/주말 : 24시간,33.249783,126.337094,1
화순리 종합복지관,50130,A0,A004,Y,N,,06,주중/주말 : 24시간,33.242815,126.336263,1
서부농업기술센터,50110,A0,A004,Y,N,,06,주중/주말 : 24시간,33.35376181622,126.2486856747,2
제주KCTV,50110,H0,H003,Y,N,,06,주중/주말 : 24시간,33.48129145977,126.4962611504,2
건입현대 아파트,50110,H0,H001,Y,Y,입주자외 출입제한 (긴급상황 이용가능),06,24시간,33.5167338146,126.5352158506,1
노형지구중흥S클래스 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.4850645569,126.467560591,1
도남1차e-편한세상,50110,H0,H001,Y,Y,입주자외 출입제한 (긴급상황 이용가능),06,24시간,33.4957918247,126.521992769,1
미듬아뜨리에 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.5051203004,126.522617355,1
아라아이파크,50110,H0,H001,Y,Y,입주자외 출입제한 (긴급상황 이용가능),06,24시간,33.4775731335,126.5501258128,1
에덴빌리지2차,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.531402925,126.665493889,1
연동한일시티,50110,H0,H001,Y,Y,입주자외 출입제한 (긴급상황 이용가능),06,24시간,33.4916011444,126.4885507847,1
일도2차신천지,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.5061181955,126.5463276109,1
정원파인즈 10차,50110,H0,H001,Y,Y,입주자외 출입제한 (긴급상황 이용가능),06,24시간,33.4882539724,126.5284428725,1
제일일출연립주택,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.4645030247,126.4498468089,1
제주고성LH 아파트,50110,H0,H001,Y,Y,입주자외 출입제한 (긴급상황 이용가능),06,24시간,33.4656792324,126.4107262071,1
제주도련LH 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.5078683156,126.5889939606,1
제주부영1차 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.4804125611,126.4855437573,1
제주삼화1단지LH 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.5165343052,126.57611418,1
제주삼화3단지LH 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.5139135518,126.5849528339,1
제주아라LH 아파트,50110,H0,H001,Y,Y,입주자외 출입제한 (긴급상황 이용가능),06,24시간,33.4730004682,126.5472189152,1
제주아라스위첸 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.4741031741,126.5420793123,1
제주외도아름마을LH 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.4842268587,126.4284656823,1
제주으뜸마을LH 아파트,50110,H0,H001,Y,Y,입주자외 출입제한 (긴급상황 이용가능),06,24시간,33.4786092797,126.481194937,1
제주하귀2단지LH 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.481204156,126.4152001842,1
제주하귀휴먼시아1단지,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.4837387829,126.4165947874,1
제주한림LH 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.4189327387,126.2659160878,1
제주화북3LH 아파트,50110,H0,H001,Y,Y,입주자외 출입제한 (긴급상황 이용가능),06,24시간,33.5196101176,126.5770464067,1
해오름 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.4808592043,126.4862813441,1
현대3노형부영5차 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.4782233159,126.4837664354,1
현대3차 아파트,50110,H0,H001,Y,Y,입주자외 출입제한 (긴급상황 이용가능),06,24시간,33.5107085782,126.51020081,1
현일 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.5085794357,126.5190510205,1
혜성대유 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.5058543277,126.5451795801,1
화북1 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.5207151004,126.5753575234,1
강정상록 아파트,50130,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.2549079336,126.5047563113,1
서귀포남원LH 아파트,50130,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.2814331934,126.7212017647,1
서귀포대정LH 아파트,50130,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.2277267644,126.2523011609,1
서귀포동홍3LH 아파트,50130,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.2498336605,126.5739081148,1
제주서귀포동홍6단지LH 아파트,50130,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간,33.2624503701,126.5597317392,1
대유대림 아파트,50110,H0,H001,Y,Y,입주자외 출입제한 (긴급상황 이용가능),06,,33.5031405702,126.5516207861,1
제주이도한일베라체 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,,33.4931959471,126.5481339396,1
서귀포혁신LH1단지,50130,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,,33.2495864197,126.5236551947,1
서귀포혁신LH2단지,50130,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,,33.2480065029,126.5198351187,1
화북4 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,,33.5180018705,126.5739456587,1
화북주공2 아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,24시간 이용가능,33.520960914,126.57750484,1
제주공항,50110,A0,A003,Y,N,,06,24시간,33.50475714141,126.4933755391,10
연동대림1차아파트,50110,H0,H001,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,,33.4802367175,126.489241601,1
영산홍주택,50110,H0,H001,Y,Y,입주자외 출입제한 (긴급상황 이용가능),06,,33.49622195317,126.5403595033,1
제주 교육대학교,50110,J0,J001,N,N,,06,24시간 이용가능,33.51428066141,126.5526229747,2
제주도교육청,50110,A0,A002,N,N,,06,24시간 이용가능,33.49055762983,126.4979399158,2
제주권역재활센터,50130,A0,A003,N,N,,06,24시간 이용가능,33.2527601186,126.562287667,2
표선 해양경비단,50130,A0,A003,Y,N,,06,24시간 이용가능,33.3571391845,126.822873934,1
화북2동 공영주차장,50110,B0,B001,Y,N,,06,24시간 이용가능,33.5090443749,126.560729976,1
삼양2동 공영주차장,50110,B0,B001,N,N,,06,24시간 이용가능,33.51991173388,126.5825044407,1
베라체 공영주차장,50110,B0,B001,N,N,,06,24시간 이용가능,33.49303993443,126.5454123036,1
서귀포시교육지원청,50130,A0,A003,Y,N,,06,24시간 이용가능,33.2707208649,126.5894687678,2
새마을금고제주연수원,50110,I0,I008,Y,N,,06,24시간 이용가능,33.4128894052,126.3944119145,2
농어촌공사 제주지역본부,50110,A0,A003,Y,N,,06,24시간 이용가능,33.522576499,126.5872451683,1
제주경찰교육센터,50110,A0,A004,Y,N,,06,24시간 이용가능,33.441131689,126.5656366447,1
제주탐라교육원,50110,A0,A004,Y,N,,06,24시간 이용가능,33.425586879,126.5287647828,1
김영갑갤러리,50130,D0,D002,Y,N,,06,24시간 이용가능,33.3722237691,126.8544308620,2
마라도 가는 여객선,50130,G0,G004,Y,N,,06,24시간 이용가능,33.20759477206,126.29036085466,1
서커스월드공연장,50130,J0,J004,Y,N,,06,24시간 이용가능,33.3143640037,126.3445961342,2
아트리움공연장,50110,J0,J004,Y,N,,06,24시간 이용가능,33.465096794,126.45527326304,2
제주수산연구소,50110,A0,A004,Y,N,,06,24시간 이용가능,33.493773,126.429014,1
생각하는정원,50110,D0,D002,Y,N,,06,24시간 이용가능,33.3253363555,126.254986942,2
토이파크,50130,D0,D001,Y,N,,06,24시간 이용가능,33.3189031004,126.3453568540,2
건강과 성박물관,50130,D0,D008,Y,N,,06,24시간 이용가능,33.254885318,126.34643562926,3
제주대학교,50110,J0,J001,Y,N,,06,24시간 이용가능,33.45700693118,126.56405001879,2
제주해안경비안전서,50110,A0,A004,Y,N,,06,24시간 이용가능,33.519952,126.540272,2
저지리사무소,50110,A0,A002,Y,N,,04,24시간 이용가능,33.332626666166,126.2558563208,2
삼성혈,50110,D0,D007,Y,N,,06,09:00~18:00,33.504301255016,126.5288722282,2
도로교통공단 제주지부,50110,A0,A003,Y,N,,04,09:00~18:00,33.475045802598,126.4647777929,2
한경농협 하나로마트,50110,E0,E001,Y,N,,06,09:00~18:00,33.346648094494,126.1902545792,2
방주교회,50130,G0,G004,Y,N,,06,09:00~18:00,33.305126247955,126.3872926861,2
서귀포개인택시조합,50130,G0,G004,Y,N,,06,09:00~18:00,33.269436634703,126.5928839551,3
서귀포개인택시조합,50130,G0,G004,Y,N,,04,09:00~18:00,33.269436634703,126.5928839551,3
번개과학체험관,50130,G0,G004,Y,N,,06,09:00~18:00,33.289522911,126.58861293,2
서귀포향토오일장,50130,G0,G004,Y,N,,04,09:00~18:00,33.267163849331,126.5730313532,2
물영아리주차장,50130,B0,B004,Y,N,,04,09:00~18:00,33.360748074,126.69244792,2
강정생명평화교회,50130,G0,G004,Y,N,,04,24시간 이용가능,33.237641665498,126.4955331949,2
구좌119센터,50110,G0,G004,Y,N,,06,09:00~18:00,33.520195589247,126.8600973025,2
구좌119센터,50110,G0,G004,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,06,09:00~18:00,33.520195589247,126.8600973025,2
제주산학융합원,50110,J0,J006,Y,N,,04,09:00~18:00,33.447323611661,126.5674903857,3
제주산학융합원,50110,J0,J006,Y,N,,06,09:00~18:00,33.447323611661,126.5674903857,3
제주전력지사(공용),50110,A0,A003,Y,N,,06,24시간 이용가능,33.498309029142,126.5366980242,2
대정읍사무소,50130,A0,A002,Y,N,,06,09:00~18:00,33.226675317991,126.2522736332,4
국제대학교 버스차고지,50110,F0,F001,Y,N,,04,24시간 이용가능,33.438792817,126.57065265,4
용흥리사무소,50110,A0,A002,Y,N,,04,24시간 이용가능,33.45877990,126.36942077,2
이도2동 공영주차장,50110,B0,B001,Y,N,,04,24시간 이용가능,33.496778926,126.53498676,2
동물위생시험소(동물보호센터),50110,G0,G004,Y,N,,04,09:00~18:00,33.455900045,126.58907958,1
신성로 공영주차장,50110,B0,B001,Y,N,,04,24시간 이용가능,33.495973626,126.52974373,10
공항입구 공영주차장,50110,B0,B001,N,N,,04,09:00~18:00,33.503511179,126.49570468,5
종달리 종합복지회관,50110,A0,A004,Y,N,,04,24시간 이용가능,33.492752954,126.90043210,2
한라산렌트카,50110,F0,F001,Y,N,,04,"주중 08:00~19:00, 주말 09:00~18:00",33.495752643,126.47076004,3
한수풀도서관,50110,I0,I005,Y,N,,04,24시간 이용가능,33.420298417,126.26854891,2
노형 제2공영주차장,50110,B0,B001,Y,N,,04,24시간 이용가능,33.487309133,126.47978247,4
웅전공영주차장,50110,B0,B001,Y,N,,04,24시간 이용가능,33.482619508,126.47200193,4
제주특별자치도 복지이음마루,50110,A0,A004,Y,N,,04,09:00~18:00,33.492719118,126.50295263,1
제주시민속오일시장 3주차장,50110,B0,B004,Y,N,,04,24시간 이용가능,33.496506886,126.47693229,4
제주아트센터,50110,A0,A004,Y,N,,04,09:00~18:00,33.477121493,126.51545991,5
천지공영주차장,50130,B0,B001,Y,N,,04,24시간 이용가능,33.251527820,126.55928914,2
표선공영주차장,50130,B0,B001,Y,N,,04,24시간 이용가능,35.326354251,126.83175666,3
고스트타운,50110,G0,G004,Y,N,,04,09:00~18:00,33.475834969,126.35656199,5
동광리버스차고지,50130,F0,F001,Y,N,,04,24시간 이용가능,33.310584214,126.34030718,2
남원공영주차장,50130,B0,B001,Y,N,,04,24시간 이용가능,33.279172809,126.72112468,1
농업기술원,50130,A0,A004,Y,N,,04,09:00~18:00,33.261217509,126.48908885,2
SK렌터카 제주지점,50110,G0,G004,Y,Y,SK렌터카 외 출입제한,04,24시간 이용가능,33.5038733,126.5010715,10
제주교도소,50110,G0,G004,Y,N,,04,24시간 이용가능,33.4628,126.5147,3
테크노파크 용암해수센터,50110,D0,D007,Y,N,,04,24시간 이용가능,33.5411,126.8162,1
제주해녀박물관,50110,D0,D008,Y,N,,04,24시간 이용가능,33.5232,126.8627,4
제주소년원,50110,J0,J002,Y,N,,04,24시간 이용가능,33.4084,126.3861,2
제주국가생약지원관리센터,50130,A0,A003,Y,N,,04,24시간 이용가능,33.3056,126.5704,4
에코라운지,50130,E0,E005,Y,N,,04,24시간 이용가능,33.2649,126.3886,3
레드캡투어 제주 차고지,50110,H0,H003,Y,N,시설 상황에 따라 이용이 제한될 수 있음,04,24시간 이용가능,33.503202261,126.49399393,1
풀빌라더시크릿_대정점,50130,E0,E003,Y,N,,05,24시간 이용가능,33.24617,126.2074,3
상남아크로타워,50130,G0,G005,Y,N,,05,24시간 이용가능,33.2811,126.2784,6
풀빌라더시크릿_애월점,50110,E0,E003,Y,N,,05,24시간 이용가능,33.4626,126.3393,4
뽀로로앤타요 테마파크,50130,D0,D007,Y,N,,05,24시간 이용가능,33.2968,126.3723,3
정인빌리지,50130,H0,H002,Y,N,,05,24시간 이용가능,33.3055,126.337,2
애월포세이돈,50110,E0,E003,Y,N,,05,24시간 이용가능,33.4689,126.3485,2
닥마루식당,50110,E0,E006,Y,N,,05,24시간 이용가능,33.3346,126.2564,1
이루다펜션,50130,E0,E003,Y,N,,05,24시간 이용가능,33.2668,126.2956,3
몬트마레,50130,E0,E003,Y,N,,05,24시간 이용가능,33.2372,126.3078,2
푸르다오션펜션,50110,E0,E003,Y,N,,05,24시간 이용가능,33.3793,126.2165,2
라온제나,50130,E0,E003,Y,N,,05,24시간 이용가능,33.2424,126.3049,2
제주어른이집,50110,D0,D007,Y,N,,05,24시간 이용가능,33.5525,126.744,1
네오마루,50110,H0,H003,Y,N,,05,24시간 이용가능,33.4726,126.4851,1
유드림마트_오라점,50110,E0,E001,Y,N,,05,24시간 이용가능,33.4923,126.513,1
아라_태홍파우누스,50110,H0,H001,Y,N,,05,24시간 이용가능,33.4502,126.5539,1
태윤탁구클럽,50110,D0,D007,Y,N,,05,24시간 이용가능,33.49705,126.556,1
도두_골든빌리지,50110,H0,H002,Y,N,,05,24시간 이용가능,33.5026,126.465,1
롯데시네마삼화지구,50110,E0,E008,Y,N,,05,24시간 이용가능,33.5202,126.5876,3
플레이롤러,50130,D0,D007,Y,N,,05,24시간 이용가능,33.2616,126.5252,2
류차이,50130,E0,E006,Y,N,,05,24시간 이용가능,33.2495,126.4315,2
하원마을쉼터,50130,A0,A004,Y,N,,05,24시간 이용가능,33.3028,126.4637,2
제주어향원,50130,E0,E006,Y,N,,05,24시간 이용가능,33.2778,126.7216,1
일품순두부 봉개점,50110,E0,E006,Y,N,,05,24시간 이용가능,33.49304,126.5885,2
풀빌라소랑,50110,E0,E003,Y,N,,05,24시간 이용가능,33.4925,126.6717,3
덕천리연수원,50110,G0,G004,Y,N,,05,24시간 이용가능,33.4821,126.7553,2
에코랜드,50110,D0,D007,Y,N,,05,24시간 이용가능,33.4555,126.6681,4
탐라신들의고향,50110,D0,D007,Y,N,,05,24시간 이용가능,33.4628,126.7088,1
메이즈랜드,50110,D0,D007,Y,N,,05,24시간 이용가능,33.49006,126.7997,5
오후5시 두가지착각조차도 카페,50110,E0,E005,Y,N,,05,24시간 이용가능,33.5521,126.6485,1
돌창고충전소,50110,G0,G004,Y,N,,05,24시간 이용가능,33.3371,126.2334,3
대륜EV2,50110,G0,G004,Y,N,,05,24시간 이용가능,33.4372,126.3707,2
상명EV2,50110,G0,G004,Y,N,,05,24시간 이용가능,33.3595,126.2422,2
상명EV3,50110,G0,G004,Y,N,,05,24시간 이용가능,33.5001,126.4573,6
상명EV4,50110,G0,G004,Y,N,,05,24시간 이용가능,33.5018,126.4806,5
블랙야크리조트,50130,E0,E003,Y,N,,05,24시간 이용가능,33.2686,126.4159,2
브런치더썸,50130,E0,E006,Y,N,,05,24시간 이용가능,33.2521,126.5379,2
대륜EV5,50110,G0,G004,Y,N,,05,24시간 이용가능,33.4878,126.5739,5
더포그레이스리조트,50130,E0,E003,N,Y,숙박 시설 이용자로 제한,06,24시간 이용가능,33.473235,126.910942,2
제주시 연동나인몰,50110,E0,E002,Y,N,,06,24시간 이용가능,33.480695078,126.49465009,1
제주시 에코랜드호텔,50110,E0,E003,Y,N,,04,24시간 이용가능,33.4532655,126.6725624,1
삼화석유(주) 만남의광장주유소,50110,E0,E007,Y,N,,05,06:00~24:00,33.467742,126.457261,4
삼화석유(주) 늘푸른충전소,50110,E0,E007,Y,N,,05,06:00~24:00,33.500335,126.511242,2
삼화석유(주) 한동주유소,50110,E0,E007,Y,N,,05,06:00~24:00,33.540699,126.822070,2
삼화석유(주) 법환주유소,50130,E0,E007,Y,N,,05,06:00~24:00,33.248153,126.512598,2
삼화석유(주) 서귀주유소,50130,E0,E007,Y,N,,05,06:00~24:00,33.248467,126.569218,2
삼화석유(주)에이스주유소,50130,E0,E007,Y,N,,05,06:00~24:00,33.255105,126.578896,2
이마트 제주점(야외1층주차장),50110,E0,E001,Y,N,,05,24시간 이용가능,33.518335,126.520577,16
이마트 신제주점 (지상5층주차장),50110,E0,E001,N,N,,05,10:00~23:00,33.484708,126.48088,16
기아오토큐 외도점,50110,F0,F001,Y,N,,05,24시간 이용가능,33.492493,126.424064,1
CU 제주사리탑교차로점,50110,E0,E001,Y,N,,05,24시간 이용가능,33.527824,126.633175,1
CU 제주동부관광점,50110,E0,E001,Y,N,,05,24시간 이용가능,33.534621,126.642957,1
CU제주대박점,50110,E0,E001,Y,N,,05,24시간 이용가능,33.483298,126.403092,1
CU조천사거리점,50110,E0,E001,Y,N,,05,24시간 이용가능,33.537689,126.640201,1
제주 TP,50110,H0,H003,Y,N,,05,24시간 이용가능,33.451383,126.571588,2
BGF 제주한북로점(CU),50110,E0,E001,Y,N,,05,24시간 이용가능,33.462966,126.533709,1
제주킹스토아,50110,E0,E001,Y,N,,05,24시간 이용가능,33.5135,126.535551,1
기아오토큐 제주아라영평점,50110,F0,F001,Y,N,,05,24시간 이용가능,33.471438,126.569891,1
제주아리랑렌트카(입주사 전용),50110,H0,H003,Y,Y,이용자 외 출입제한,04,24시간 이용가능,33.5149567,126.5020669,4
기아자동차 동제주지점,50110,F0,F001,Y,N,,04,24시간 이용가능,33.5134059,126.5429386,1
기아자동차 한라대리점,50110,F0,F001,Y,N,,04,24시간 이용가능,33.4930562,126.5115904,1
현대자동차 제주하귀대리점,50110,F0,F001,Y,N,,04,24시간 이용가능,33.4873974,126.4153593,1
제주 보고타렌트카(입주사 전용),50110,H0,H003,Y,Y,이용자 외 출입제한,04,24시간 이용가능,33.4941162,126.4851347,2
제주렌트카,50110,G0,G004,Y,Y,임직원 외 출입제한,04,24시간 이용가능,33.515635009,126.49090003,4
제주타요렌트카(입주사 전용),50110,G0,G004,Y,N,임직원 외 출입제한,04,24시간 이용가능,33.4939311,126.4648609,4
화신교통(운수사 전용),50110,G0,G004,Y,Y,임직원 외 출입제한,04,24시간 이용가능,33.4970722,126.4726051,4
한라렌트카(운수사 전용),50110,G0,G004,Y,Y,운수사 전용,04,24시간 이용가능,33.502698,126.4939076,4
제주에코렌트카(입주사 전용),50110,G0,G004,Y,Y,입주사 전용,04,24시간 이용가능,33.5049943,126.4971837,4
남해어업관리단,50110,A0,A003,N,N,,06,24시간 이용가능,33.5194042,126.5388814,2
대림교통,50110,H0,H003,Y,N,,04,24시간 이용가능,33.51336171,126.56720790,2
남양교통,50110,H0,H003,Y,N,,04,24시간 이용가능,33.495711843,126.46209572,2
매일렌트카,50110,H0,H003,Y,N,,04,24시간 이용가능,33.51748960,126.4984537,2
동방운수,50110,H0,H003,Y,N,,04,24시간 이용가능,33.51426085,126.5602034,2
제주공항렌트카,50110,H0,H003,N,N,,04,24시간 이용가능,33.50187211,126.4895200,4
제주공항전기차,50110,H0,H003,N,N,,04,24시간 이용가능,33.50187211,126.4895200,4
제주동백렌트카,50110,H0,H003,N,N,,04,24시간 이용가능,33.50187211,126.48952009,4
이마트 서귀포점(지상2층주차장),50130,E0,E001,Y,N,,05,10:00~23:00,33.248109,126.507434,16
기아오토큐 신안자동차,50130,F0,F001,Y,N,,05,24시간 이용가능,33.291678,126.582799,1
CU 제주중문자청비점,50130,E0,E001,Y,N,,05,24시간 이용가능,33.262577,126.426901,1
기아오토큐 중부점,50130,F0,F001,Y,N,,05,24시간 이용가능,33.262745,126.536781,1
CU서귀동광로점,50130,E0,E001,Y,N,,05,24시간 이용가능,33.317867,126.345664,1
BGF 서귀강정이어도로점(CU),50130,E0,E001,Y,N,,05,24시간 이용가능,33.236743,126.499828,1
제주글램핑(스타빌),50130,G0,G002,Y,Y,야영 시설 이용자로 제한,06,24시간 이용가능,33.33682,126.3952,1
서귀포택시,50130,H0,H003,Y,N,,04,24시간 이용가능,33.29137621,126.5806928,2
제주여행,50110,E0,E005,Y,N,,05,24시간 이용가능,33.4937415,126.4317064,1
아길라 호텔,50110,E0,E003,Y,N,,05,24시간 이용가능,33.3998511,126.2497162,1
흑돼지 샤브왕,50110,E0,E006,Y,N,,05,24시간 이용가능,33.394339666,126.25708567,1
행원교회,50110,I0,I002,Y,N,,05,24시간 이용가능,33.551698488,126.80065565,1
카페이피엘,50130,E0,E005,N,N,,06,24시간 이용가능,33.275208,126.6570063,1
제주 방림원,50110,E0,E006,N,N,,06,24시간 이용가능,33.3369377,126.2675195,1
한옥민박 제주,50110,E0,E003,Y,N,,05,24시간 이용가능,33.5471821,126.6931167,1
제주올레돔,50130,E0,E003,Y,N,,05,24시간 이용가능,33.398345396,126.89896843,1
서귀포시산림조합,50130,A0,A004,N,N,,05,24시간 이용가능,33.2606345,126.5129522,1
대정맑은해수사우나,50130,G0,G004,Y,N,,05,24시간 이용가능,33.2197128,126.2485691,1
