epoch,acc,loss,lr,val_acc,val_loss
322,0.8961074352264404,0.32294297218322754,0.0005,0.8810811042785645,0.3736864924430847
323,0.8963815569877625,0.3284531235694885,0.0005,0.8783783912658691,0.4208270013332367
324,0.8961074352264404,0.31302961707115173,0.0005,0.8945946097373962,0.38883060216903687
325,0.8941885828971863,0.31621941924095154,0.0005,0.8756756782531738,0.3808944821357727
326,0.8936403393745422,0.3207593858242035,0.0005,0.883783757686615,0.3871609568595886
327,0.8963815569877625,0.32227930426597595,0.0005,0.8594594597816467,0.40032580494880676
328,0.8914473652839661,0.34366723895072937,0.0005,0.8783783912658691,0.39288845658302307
329,0.8983004093170166,0.31481555104255676,0.0005,0.883783757686615,0.3929496705532074
330,0.8991228342056274,0.2984584867954254,0.0005,0.8729729652404785,0.41527947783470154
331,0.8898026347160339,0.3294118046760559,0.0005,0.8648648858070374,0.4587172269821167
332,0.8796600699424744,0.396564781665802,0.0005,0.8729729652404785,0.4207962155342102
333,0.8859649300575256,0.3549766540527344,0.0005,0.8756756782531738,0.38704416155815125
334,0.8503289222717285,0.4472982883453369,0.0005,0.7675675749778748,0.6649278998374939
335,0.8552631735801697,0.4363497793674469,0.0005,0.8405405282974243,0.437902569770813
336,0.8810306787490845,0.3664092719554901,0.0005,0.8675675392150879,0.38244083523750305
337,0.8862390518188477,0.35855546593666077,0.0005,0.8783783912658691,0.366917222738266
338,0.8832237124443054,0.35342124104499817,0.0005,0.8756756782531738,0.38668426871299744
339,0.8917214870452881,0.3424636423587799,0.0005,0.883783757686615,0.38651564717292786
340,0.8977521657943726,0.32474765181541443,0.0005,0.862162172794342,0.4137040972709656
341,0.8961074352264404,0.32324713468551636,0.0005,0.8729729652404785,0.3886624574661255
342,0.8859649300575256,0.35878580808639526,0.0005,0.8459459543228149,0.4482935667037964
343,0.8887061476707458,0.34325897693634033,0.0005,0.8783783912658691,0.3978642523288727
344,0.8659539222717285,0.4149587154388428,0.0005,0.8459459543228149,0.4717733561992645
345,0.874725878238678,0.37925395369529724,0.0005,0.8648648858070374,0.4244776964187622
346,0.8870614171028137,0.36064669489860535,0.0005,0.8297297358512878,0.5350210666656494
347,0.8637609481811523,0.4075675308704376,0.0005,0.8810811042785645,0.4403061866760254
348,0.8930920958518982,0.3388153910636902,0.0005,0.8486486673355103,0.4959591031074524
349,0.8892543911933899,0.3416886031627655,0.0005,0.8594594597816467,0.45534834265708923
